id,label
2142,Cat
2143,Dog
2144,Cat
2145,Cat
2146,Dog
2147,Cat
2148,Cat
2149,Dog
2150,Dog
2151,Dog
2152,Cat
2153,Cat
2154,Cat
2155,Cat
2156,Dog
2157,Cat
2158,Cat
2159,Cat
2160,Dog
2161,Dog
2162,Dog
2163,Dog
2164,Dog
2165,Dog
2166,Cat
2167,Cat
2168,Cat
2169,Dog
2170,Cat
2171,Dog
2172,Cat
2173,Dog
2174,Cat
2175,Cat
2176,Dog
2177,Dog
2178,Cat
2179,Dog
2180,Dog
2181,Dog
2182,Cat
2183,Cat
2184,Cat
2185,Dog
2186,Cat
2187,Dog
2188,Dog
2189,Dog
2190,Dog
2191,Cat
2192,Cat
2193,Dog
2194,Cat
2195,Dog
2196,Cat
2197,Cat
2198,Dog
2199,Cat
2200,Cat
2201,Dog
2202,Cat
2203,Cat
2204,Cat
2205,Cat
2206,Dog
2207,Dog
2208,Dog
2209,Cat
2210,Dog
2211,Cat
2212,Dog
2213,Dog
2214,Dog
2215,Cat
2216,Cat
2217,Dog
2218,Dog
2219,Cat
2220,Dog
2221,Dog
2222,Cat
2223,Dog
2224,Cat
2225,Cat
2226,Cat
2227,Dog
2228,Dog
2229,Dog
2230,Cat
2231,Cat
2232,Dog
2233,Cat
2234,Cat
2235,Cat
2236,Dog
2237,Cat
2238,Cat
2239,Cat
2240,Dog
2241,Cat
2242,Dog
2243,Dog
2244,Cat
2245,Cat
2246,Dog
2247,Dog
2248,Cat
2249,Dog
2250,Cat
2251,Cat
2252,Cat
2253,Dog
2254,Dog
2255,Cat
2256,Dog
2257,Dog
2258,Cat
2259,Dog
2260,Dog
2261,Dog
2262,Cat
2263,Cat
2264,Cat
2265,Dog
2266,Dog
2267,Cat
2268,Dog
2269,Cat
2270,Dog
2271,Cat
2272,Dog
2273,Dog
2274,Dog
2275,Cat
2276,Dog
2277,Cat
2278,Dog
2279,Dog
2280,Cat
2281,Cat
2282,Cat
2283,Cat
2284,Dog
2285,Cat
2286,Cat
2287,Dog
2288,Dog
2289,Dog
2290,Dog
2291,Dog
2292,Cat
2293,Dog
2294,Dog
2295,Cat
2296,Dog
2297,Dog
2298,Cat
2299,Dog
2300,Cat
2301,Dog
2302,Cat
2303,Cat
2304,Dog
2305,Cat
2306,Cat
2307,Dog
2308,Dog
2309,Cat
2310,Cat
2311,Cat
2312,Dog
2313,Cat
2314,Dog
2315,Dog
2316,Cat
2317,Dog
2318,Cat
2319,Dog
2320,Dog
2321,Cat
2322,Dog
2323,Dog
2324,Cat
2325,Cat
2326,Dog
2327,Dog
2328,Cat
2329,Dog
2330,Dog
2331,Dog
2332,Cat
2333,Cat
2334,Cat
2335,Dog
2336,Dog
2337,Dog
2338,Dog
2339,Cat
2340,Dog
2341,Dog
2342,Cat
2343,Dog
2344,Dog
2345,Dog
2346,Cat
2347,Cat
2348,Dog
2349,Dog
2350,Cat
2351,Dog
2352,Dog
2353,Dog
2354,Dog
2355,Cat
2356,Cat
2357,Dog
2358,Dog
2359,Cat
2360,Cat
2361,Dog
2362,Dog
2363,Dog
2364,Dog
2365,Dog
2366,Dog
2367,Cat
2368,Dog
2369,Dog
2370,Dog
2371,Cat
2372,Cat
2373,Cat
2374,Cat
2375,Dog
2376,Dog
2377,Cat
2378,Dog
2379,Cat
2380,Dog
2381,Dog
2382,Dog
2383,Dog
2384,Cat
2385,Dog
2386,Dog
2387,Cat
2388,Dog
2389,Dog
2390,Dog
2391,Dog
2392,Dog
2393,Cat
2394,Cat
2395,Dog
2396,Cat
2397,Dog
2398,Dog
2399,Cat
2400,Cat
2401,Cat
2402,Cat
2403,Cat
2404,Cat
2405,Dog
2406,Cat
2407,Dog
2408,Cat
2409,Dog
2410,Cat
2411,Cat
2412,Dog
2413,Cat
2414,Dog
2415,Cat
2416,Cat
2417,Dog
2418,Cat
2419,Cat
2420,Cat
2421,Dog
2422,Dog
2423,Cat
2424,Dog
2425,Cat
2426,Cat
2427,Dog
2428,Cat
2429,Cat
2430,Cat
2431,Cat
2432,Cat
2433,Cat
2434,Cat
2435,Dog
2436,Cat
2437,Dog
2438,Dog
2439,Dog
2440,Cat
2441,Cat
2442,Dog
2443,Cat
2444,Dog
2445,Cat
2446,Dog
2447,Cat
2448,Cat
2449,Dog
2450,Cat
2451,Dog
2452,Cat
2453,Cat
2454,Cat
2455,Dog
2456,Cat
2457,Cat
2458,Dog
2459,Dog
2460,Dog
2461,Dog
2462,Cat
2463,Dog
2464,Dog
2465,Cat
2466,Dog
2467,Dog
2468,Cat
2469,Dog
2470,Dog
2471,Dog
2472,Dog
2473,Cat
2474,Cat
2475,Cat
2476,Cat
2477,Dog
2478,Cat
2479,Dog
2480,Cat
2481,Dog
2482,Cat
2483,Cat
2484,Cat
2485,Dog
2486,Cat
2487,Dog
2488,Dog
2489,Dog
2490,Cat
2491,Dog
2492,Dog
2493,Dog
2494,Cat
2495,Dog
2496,Dog
2497,Cat
2498,Cat
2499,Cat
2500,Dog
2501,Cat
2502,Cat
2503,Dog
2504,Cat
2505,Cat
2506,Dog
2507,Cat
2508,Dog
2509,Dog
2510,Cat
2511,Cat
2512,Dog
2513,Cat
2514,Dog
2515,Cat
2516,Dog
2517,Cat
2518,Dog
2519,Cat
2520,Cat
2521,Cat
2522,Dog
2523,Dog
2524,Dog
2525,Cat
2526,Cat
2527,Dog
2528,Cat
2529,Cat
2530,Dog
2531,Cat
2532,Cat
2533,Cat
2534,Dog
2535,Cat
2536,Cat
2537,Cat
2538,Dog
2539,Cat
2540,Cat
2541,Cat
2542,Dog
2543,Dog
2544,Cat
2545,Cat
2546,Cat
2547,Dog
2548,Cat
2549,Dog
2550,Cat
2551,Cat
2552,Cat
2553,Dog
2554,Cat
2555,Cat
2556,Dog
2557,Dog
2558,Cat
2559,Dog
2560,Cat
2561,Dog
2562,Dog
2563,Cat
2564,Dog
2565,Dog
2566,Cat
2567,Dog
2568,Dog
2569,Cat
2570,Cat
2571,Cat
2572,Dog
2573,Dog
2574,Dog
2575,Cat
2576,Cat
2577,Cat
2578,Cat
2579,Cat
2580,Cat
2581,Cat
2582,Cat
2583,Cat
2584,Dog
2585,Cat
2586,Cat
2587,Dog
2588,Dog
2589,Cat
2590,Dog
2591,Cat
2592,Dog
2593,Cat
2594,Cat
2595,Cat
2596,Cat
2597,Cat
2598,Dog
2599,Cat
2600,Dog
2601,Cat
2602,Dog
2603,Cat
2604,Dog
2605,Cat
2606,Dog
2607,Dog
2608,Cat
2609,Dog
2610,Cat
2611,Cat
2612,Dog
2613,Dog
2614,Cat
2615,Dog
2616,Cat
2617,Dog
2618,Dog
2619,Cat
2620,Dog
2621,Dog
2622,Dog
2623,Dog
2624,Dog
2625,Dog
2626,Cat
2627,Dog
2628,Cat
2629,Dog
2630,Dog
2631,Dog
2632,Cat
2633,Dog
2634,Dog
2635,Dog
2636,Dog
2637,Cat
2638,Cat
2639,Dog
2640,Cat
2641,Cat
2642,Dog
2643,Cat
2644,Cat
2645,Cat
2646,Cat
2647,Cat
2648,Cat
2649,Cat
2650,Dog
2651,Dog
2652,Cat
2653,Dog
2654,Dog
2655,Cat
2656,Dog
2657,Dog
2658,Cat
2659,Dog
2660,Cat
2661,Dog
2662,Cat
2663,Dog
2664,Dog
2665,Cat
2666,Dog
2667,Dog
2668,Dog
2669,Cat
2670,Cat
2671,Dog
2672,Dog
2673,Cat
2674,Dog
2675,Cat
2676,Cat
2677,Dog
2678,Dog
2679,Cat
2680,Dog
2681,Cat
2682,Cat
2683,Cat
2684,Dog
2685,Dog
2686,Cat
2687,Cat
2688,Cat
2689,Cat
2690,Dog
2691,Cat
2692,Dog
2693,Cat
2694,Cat
2695,Cat
2696,Dog
2697,Dog
2698,Dog
2699,Cat
2700,Cat
2701,Cat
2702,Dog
2703,Dog
2704,Dog
2705,Cat
2706,Cat
2707,Cat
2708,Cat
2709,Dog
2710,Cat
2711,Cat
2712,Cat
2713,Dog
2714,Dog
2715,Cat
2716,Dog
2717,Dog
2718,Dog
2719,Cat
2720,Dog
2721,Dog
2722,Cat
2723,Dog
2724,Cat
2725,Cat
2726,Cat
2727,Dog
2728,Cat
2729,Cat
2730,Cat
2731,Dog
2732,Dog
2733,Dog
2734,Dog
2735,Cat
2736,Cat
2737,Cat
2738,Cat
2739,Cat
2740,Dog
2741,Dog
2742,Cat
2743,Cat
2744,Dog
2745,Cat
2746,Dog
2747,Cat
2748,Cat
2749,Dog
2750,Dog
2751,Cat
2752,Cat
2753,Dog
2754,Dog
2755,Dog
2756,Dog
2757,Dog
2758,Dog
2759,Cat
2760,Cat
2761,Dog
2762,Dog
2763,Cat
2764,Dog
2765,Cat
2766,Dog
2767,Cat
2768,Cat
2769,Cat
2770,Dog
2771,Dog
2772,Dog
2773,Dog
2774,Dog
2775,Cat
2776,Dog
2777,Dog
2778,Cat
2779,Cat
2780,Cat
2781,Cat
2782,Cat
2783,Cat
2784,Dog
2785,Dog
2786,Cat
2787,Dog
2788,Cat
2789,Dog
2790,Dog
2791,Cat
2792,Cat
2793,Cat
2794,Dog
2795,Cat
2796,Dog
2797,Cat
2798,Dog
2799,Dog
2800,Dog
2801,Cat
2802,Dog
2803,Cat
2804,Cat
2805,Dog
2806,Cat
2807,Dog
2808,Cat
2809,Cat
2810,Dog
2811,Dog
2812,Cat
2813,Cat
2814,Cat
2815,Dog
2816,Cat
2817,Dog
2818,Dog
2819,Cat
2820,Dog
2821,Cat
2822,Cat
2823,Cat
2824,Cat
2825,Dog
2826,Cat
2827,Dog
2828,Dog
2829,Dog
2830,Cat
2831,Cat
2832,Dog
2833,Cat
2834,Dog
2835,Cat
2836,Cat
2837,Cat
2838,Cat
2839,Dog
2840,Dog
2841,Dog
2842,Cat
2843,Cat
2844,Cat
2845,Cat
2846,Dog
2847,Dog
2848,Dog
2849,Dog
2850,Dog
2851,Dog
2852,Cat
2853,Cat
2854,Cat
2855,Dog
2856,Cat
2857,Cat
2858,Cat
2859,Dog
2860,Dog
2861,Cat
2862,Dog
2863,Cat
2864,Dog
2865,Cat
2866,Cat
2867,Cat
2868,Cat
2869,Cat
2870,Dog
2871,Cat
2872,Dog
2873,Dog
2874,Cat
2875,Dog
2876,Dog
2877,Dog
2878,Cat
2879,Cat
2880,Cat
2881,Dog
2882,Cat
2883,Cat
2884,Cat
2885,Dog
2886,Cat
2887,Cat
2888,Cat
2889,Dog
2890,Dog
2891,Dog
2892,Dog
2893,Cat
2894,Cat
2895,Dog
2896,Dog
2897,Dog
2898,Dog
2899,Cat
2900,Dog
2901,Cat
2902,Cat
2903,Cat
2904,Dog
2905,Cat
2906,Dog
2907,Dog
2908,Cat
2909,Dog
2910,Cat
2911,Dog
2912,Cat
2913,Cat
2914,Dog
2915,Dog
2916,Dog
2917,Cat
2918,Cat
2919,Cat
2920,Cat
2921,Dog
2922,Cat
2923,Dog
2924,Dog
2925,Dog
2926,Cat
2927,Dog
2928,Cat
2929,Cat
2930,Cat
2931,Dog
2932,Cat
2933,Cat
2934,Dog
2935,Dog
2936,Dog
2937,Dog
2938,Dog
2939,Cat
2940,Cat
2941,Dog
2942,Cat
2943,Cat
2944,Cat
2945,Cat
2946,Cat
2947,Cat
2948,Dog
2949,Cat
2950,Cat
2951,Cat
2952,Cat
2953,Dog
2954,Dog
2955,Cat
2956,Dog
2957,Cat
2958,Dog
2959,Cat
2960,Cat
2961,Cat
2962,Dog
2963,Dog
2964,Cat
2965,Dog
2966,Cat
2967,Dog
2968,Dog
2969,Cat
2970,Dog
2971,Dog
2972,Cat
2973,Dog
2974,Dog
2975,Dog
2976,Cat
2977,Cat
2978,Dog
2979,Dog
2980,Cat
2981,Cat
2982,Cat
2983,Cat
2984,Dog
2985,Cat
2986,Cat
2987,Dog
2988,Cat
2989,Cat
2990,Cat
2991,Dog
2992,Cat
2993,Cat
2994,Cat
2995,Dog
2996,Dog
2997,Cat
2998,Cat
2999,Dog
3000,Dog
3001,Dog
3002,Dog
3003,Dog
3004,Cat
3005,Dog
3006,Cat
3007,Dog
3008,Dog
3009,Cat
3010,Cat
3011,Dog
3012,Dog
3013,Dog
3014,Dog
3015,Dog
3016,Cat
3017,Cat
3018,Dog
3019,Dog
3020,Cat
3021,Dog
3022,Dog
3023,Dog
3024,Dog
3025,Dog
3026,Dog
3027,Cat
3028,Cat
3029,Cat
3030,Cat
3031,Dog
3032,Cat
3033,Cat
3034,Cat
3035,Dog
3036,Cat
3037,Dog
3038,Dog
3039,Cat
3040,Dog
3041,Dog
3042,Dog
3043,Dog
3044,Dog
3045,Cat
3046,Dog
3047,Cat
3048,Dog
3049,Dog
3050,Dog
3051,Cat
3052,Dog
3053,Cat
3054,Dog
3055,Dog
3056,Dog
3057,Dog
3058,Dog
3059,Dog
3060,Cat
3061,Cat
3062,Cat
3063,Dog
3064,Cat
3065,Cat
3066,Dog
3067,Dog
3068,Cat
3069,Dog
3070,Dog
3071,Cat
3072,Dog
3073,Dog
3074,Cat
3075,Cat
3076,Dog
3077,Dog
3078,Dog
3079,Dog
3080,Cat
3081,Cat
3082,Dog
3083,Cat
3084,Cat
3085,Cat
3086,Cat
3087,Cat
3088,Dog
3089,Cat
3090,Cat
3091,Dog
3092,Dog
3093,Dog
3094,Cat
3095,Dog
3096,Dog
3097,Dog
3098,Dog
3099,Cat
3100,Dog
3101,Cat
3102,Dog
3103,Cat
3104,Dog
3105,Cat
3106,Dog
3107,Cat
3108,Dog
3109,Dog
3110,Cat
3111,Cat
3112,Dog
3113,Dog
3114,Dog
3115,Cat
3116,Cat
3117,Dog
3118,Dog
3119,Cat
3120,Dog
3121,Cat
3122,Cat
3123,Dog
3124,Cat
3125,Cat
3126,Dog
3127,Dog
3128,Cat
3129,Cat
3130,Cat
3131,Dog
3132,Dog
3133,Cat
3134,Dog
3135,Cat
3136,Dog
3137,Cat
3138,Dog
3139,Cat
3140,Cat
3141,Cat
3142,Dog
3143,Cat
3144,Dog
3145,Dog
3146,Dog
3147,Cat
3148,Dog
3149,Cat
3150,Dog
3151,Dog
3152,Cat
3153,Dog
3154,Dog
3155,Dog
3156,Cat
3157,Cat
3158,Cat
3159,Cat
3160,Dog
3161,Cat
3162,Dog
3163,Dog
3164,Dog
3165,Cat
3166,Cat
3167,Cat
3168,Dog
3169,Dog
3170,Dog
3171,Cat
3172,Cat
3173,Dog
3174,Cat
3175,Cat
3176,Cat
3177,Dog
3178,Cat
3179,Dog
3180,Dog
3181,Cat
3182,Cat
3183,Cat
3184,Cat
3185,Dog
3186,Dog
3187,Cat
3188,Cat
3189,Dog
3190,Cat
3191,Dog
3192,Cat
3193,Cat
3194,Dog
3195,Dog
3196,Dog
3197,Dog
3198,Cat
3199,Dog
3200,Cat
3201,Cat
3202,Cat
3203,Dog
3204,Cat
3205,Cat
3206,Cat
3207,Dog
3208,Cat
3209,Cat
3210,Cat
3211,Dog
3212,Dog
3213,Dog
3214,Dog
3215,Cat
3216,Cat
3217,Cat
3218,Cat
3219,Cat
3220,Cat
3221,Dog
3222,Cat
3223,Dog
3224,Dog
3225,Dog
3226,Dog
3227,Cat
3228,Dog
3229,Dog
3230,Cat
3231,Cat
3232,Dog
3233,Cat
3234,Dog
3235,Cat
3236,Dog
3237,Dog
3238,Dog
3239,Dog
3240,Dog
3241,Cat
3242,Cat
3243,Dog
3244,Dog
3245,Cat
3246,Cat
3247,Cat
3248,Dog
3249,Cat
3250,Cat
3251,Dog
3252,Dog
3253,Dog
3254,Cat
3255,Cat
3256,Cat
3257,Dog
3258,Dog
3259,Dog
3260,Cat
3261,Cat
3262,Cat
3263,Cat
3264,Dog
3265,Cat
3266,Dog
3267,Cat
3268,Dog
3269,Cat
3270,Dog
3271,Cat
3272,Dog
3273,Cat
3274,Cat
3275,Cat
3276,Dog
3277,Dog
3278,Cat
3279,Dog
3280,Cat
3281,Dog
3282,Cat
3283,Dog
3284,Dog
3285,Dog
3286,Dog
3287,Cat
3288,Cat
3289,Dog
3290,Dog
3291,Cat
3292,Dog
3293,Dog
3294,Dog
3295,Cat
3296,Cat
3297,Cat
3298,Cat
3299,Dog
3300,Dog
3301,Cat
3302,Dog
3303,Cat
3304,Cat
3305,Cat
3306,Dog
3307,Dog
3308,Dog
3309,Dog
3310,Dog
3311,Cat
3312,Cat
3313,Cat
3314,Dog
3315,Dog
3316,Cat
3317,Dog
3318,Dog
3319,Cat
3320,Cat
3321,Cat
3322,Dog
3323,Dog
3324,Dog
3325,Cat
3326,Dog
3327,Dog
3328,Dog
3329,Cat
3330,Dog
3331,Dog
3332,Cat
3333,Dog
3334,Dog
3335,Cat
3336,Dog
3337,Dog
3338,Dog
3339,Cat
3340,Cat
3341,Dog
3342,Cat
3343,Dog
3344,Cat
3345,Dog
3346,Cat
3347,Dog
3348,Cat
3349,Cat
3350,Dog
3351,Cat
3352,Cat
3353,Dog
3354,Dog
3355,Dog
3356,Cat
3357,Cat
3358,Cat
3359,Dog
3360,Cat
3361,Cat
3362,Cat
3363,Dog
3364,Dog
3365,Cat
3366,Cat
3367,Dog
3368,Cat
3369,Dog
3370,Dog
3371,Dog
3372,Dog
3373,Dog
3374,Cat
3375,Cat
3376,Dog
3377,Dog
3378,Dog
3379,Cat
3380,Cat
3381,Cat
3382,Dog
3383,Cat
3384,Cat
3385,Cat
3386,Dog
3387,Cat
3388,Cat
3389,Dog
3390,Dog
3391,Cat
3392,Dog
3393,Dog
3394,Cat
3395,Cat
3396,Cat
3397,Cat
3398,Cat
3399,Dog
3400,Dog
3401,Dog
3402,Dog
3403,Dog
3404,Dog
3405,Dog
3406,Dog
3407,Cat
3408,Cat
3409,Cat
3410,Cat
3411,Cat
3412,Cat
3413,Dog
3414,Cat
3415,Cat
3416,Dog
3417,Dog
3418,Cat
3419,Dog
3420,Dog
3421,Dog
3422,Dog
3423,Dog
3424,Dog
3425,Cat
3426,Dog
3427,Dog
3428,Cat
3429,Dog
3430,Dog
3431,Cat
3432,Cat
3433,Dog
3434,Dog
3435,Dog
3436,Dog
3437,Cat
3438,Cat
3439,Dog
3440,Dog
3441,Cat
3442,Cat
3443,Cat
3444,Dog
3445,Dog
3446,Dog
3447,Dog
3448,Cat
3449,Dog
3450,Dog
3451,Cat
3452,Dog
3453,Cat
3454,Dog
3455,Cat
3456,Cat
3457,Dog
3458,Dog
3459,Cat
3460,Dog
3461,Cat
3462,Dog
3463,Cat
3464,Dog
3465,Cat
3466,Dog
3467,Dog
3468,Dog
3469,Cat
3470,Cat
3471,Cat
3472,Cat
3473,Dog
3474,Dog
3475,Dog
3476,Dog
3477,Dog
3478,Dog
3479,Dog
3480,Cat
3481,Cat
3482,Cat
3483,Cat
3484,Cat
3485,Cat
3486,Dog
3487,Dog
3488,Dog
3489,Dog
3490,Cat
3491,Cat
3492,Dog
3493,Dog
3494,Dog
3495,Cat
3496,Dog
3497,Dog
3498,Dog
3499,Dog
3500,Cat
3501,Cat
3502,Cat
3503,Cat
3504,Cat
3505,Dog
3506,Cat
3507,Dog
3508,Dog
3509,Dog
3510,Dog
3511,Dog
3512,Dog
3513,Dog
3514,Dog
3515,Dog
3516,Dog
3517,Cat
3518,Cat
3519,Dog
3520,Cat
3521,Cat
3522,Cat
3523,Cat
3524,Cat
3525,Dog
3526,Dog
3527,Dog
3528,Cat
3529,Cat
3530,Cat
3531,Dog
3532,Cat
3533,Dog
3534,Cat
3535,Cat
3536,Cat
3537,Cat
3538,Dog
3539,Dog
3540,Dog
3541,Cat
3542,Dog
3543,Cat
3544,Cat
3545,Dog
3546,Dog
3547,Dog
3548,Cat
3549,Cat
3550,Cat
3551,Cat
3552,Dog
3553,Cat
3554,Dog
3555,Cat
3556,Cat
3557,Dog
3558,Dog
3559,Dog
3560,Cat
3561,Dog
3562,Cat
3563,Cat
3564,Cat
3565,Dog
3566,Dog
3567,Cat
3568,Cat
3569,Dog
3570,Dog
3571,Dog
3572,Dog
3573,Cat
3574,Dog
3575,Cat
3576,Dog
3577,Dog
3578,Dog
3579,Dog
3580,Cat
3581,Dog
3582,Cat
3583,Cat
3584,Cat
3585,Cat
3586,Dog
3587,Dog
3588,Cat
3589,Dog
3590,Cat
3591,Dog
3592,Dog
3593,Cat
3594,Dog
3595,Dog
3596,Dog
3597,Dog
3598,Dog
3599,Cat
3600,Dog
3601,Cat
3602,Dog
3603,Cat
3604,Dog
3605,Dog
3606,Dog
3607,Cat
3608,Cat
3609,Cat
3610,Dog
3611,Cat
3612,Cat
3613,Cat
3614,Cat
3615,Dog
3616,Cat
3617,Dog
3618,Cat
3619,Cat
3620,Cat
3621,Cat
3622,Dog
3623,Dog
3624,Dog
3625,Cat
3626,Dog
3627,Dog
3628,Dog
3629,Dog
3630,Cat
3631,Dog
3632,Dog
3633,Dog
3634,Dog
3635,Cat
3636,Cat
3637,Cat
3638,Dog
3639,Dog
3640,Cat
3641,Cat
3642,Cat
3643,Dog
3644,Dog
3645,Dog
3646,Dog
3647,Dog
3648,Cat
3649,Dog
3650,Cat
3651,Cat
3652,Dog
3653,Cat
3654,Dog
3655,Dog
3656,Dog
3657,Dog
3658,Dog
3659,Cat
3660,Cat
3661,Cat
3662,Dog
3663,Dog
3664,Dog
3665,Dog
3666,Dog
3667,Cat
3668,Dog
3669,Cat
3670,Dog
3671,Dog
3672,Dog
3673,Cat
3674,Cat
3675,Cat
3676,Cat
3677,Dog
3678,Cat
3679,Dog
3680,Dog
3681,Dog
3682,Cat
3683,Dog
3684,Cat
3685,Dog
3686,Cat
3687,Dog
3688,Cat
3689,Cat
3690,Dog
3691,Cat
3692,Dog
3693,Dog
3694,Dog
3695,Dog
3696,Cat
3697,Dog
3698,Cat
3699,Cat
3700,Dog
3701,Cat
3702,Dog
3703,Cat
3704,Cat
3705,Dog
3706,Dog
3707,Dog
3708,Dog
3709,Dog
3710,Cat
3711,Cat
3712,Dog
3713,Dog
3714,Dog
3715,Dog
3716,Dog
3717,Dog
3718,Dog
3719,Cat
3720,Dog
3721,Dog
3722,Cat
3723,Dog
3724,Dog
3725,Cat
3726,Cat
3727,Cat
3728,Cat
3729,Cat
3730,Cat
3731,Cat
3732,Cat
3733,Dog
3734,Dog
3735,Cat
3736,Cat
3737,Cat
3738,Cat
3739,Cat
3740,Cat
3741,Dog
3742,Cat
3743,Dog
3744,Dog
3745,Dog
3746,Cat
3747,Cat
3748,Dog
3749,Cat
3750,Dog
3751,Cat
3752,Dog
3753,Dog
3754,Dog
3755,Cat
3756,Cat
3757,Dog
3758,Cat
3759,Dog
3760,Cat
3761,Cat
3762,Dog
3763,Dog
3764,Dog
3765,Dog
3766,Cat
3767,Cat
3768,Cat
3769,Cat
3770,Cat
3771,Dog
3772,Dog
3773,Dog
3774,Dog
3775,Dog
3776,Dog
3777,Dog
3778,Cat
3779,Cat
3780,Dog
3781,Dog
3782,Dog
3783,Cat
3784,Cat
3785,Cat
3786,Dog
3787,Dog
3788,Dog
3789,Dog
3790,Dog
3791,Cat
3792,Dog
3793,Dog
3794,Dog
3795,Dog
3796,Dog
3797,Dog
3798,Dog
3799,Dog
3800,Cat
3801,Cat
3802,Dog
3803,Dog
3804,Cat
3805,Cat
3806,Dog
3807,Cat
3808,Dog
3809,Dog
3810,Cat
3811,Dog
3812,Dog
3813,Dog
3814,Cat
3815,Cat
3816,Cat
3817,Dog
3818,Cat
3819,Cat
3820,Dog
3821,Cat
3822,Cat
3823,Cat
3824,Dog
3825,Dog
3826,Dog
3827,Dog
3828,Cat
3829,Dog
3830,Dog
3831,Dog
3832,Dog
3833,Dog
3834,Cat
3835,Cat
3836,Cat
3837,Dog
3838,Dog
3839,Dog
3840,Cat
3841,Cat
3842,Dog
3843,Dog
3844,Cat
3845,Dog
3846,Cat
3847,Cat
3848,Dog
3849,Dog
3850,Dog
3851,Dog
3852,Dog
3853,Dog
3854,Dog
3855,Cat
3856,Dog
3857,Dog
3858,Dog
3859,Cat
3860,Dog
3861,Dog
3862,Dog
3863,Dog
3864,Cat
3865,Dog
3866,Dog
3867,Cat
3868,Cat
3869,Cat
3870,Dog
3871,Cat
3872,Dog
3873,Cat
3874,Cat
3875,Cat
3876,Dog
3877,Dog
3878,Dog
3879,Dog
3880,Dog
3881,Dog
3882,Cat
3883,Cat
3884,Dog
3885,Dog
3886,Cat
3887,Cat
3888,Cat
3889,Dog
3890,Dog
3891,Dog
3892,Cat
3893,Dog
3894,Cat
3895,Cat
3896,Dog
3897,Dog
3898,Dog
3899,Dog
3900,Dog
3901,Cat
3902,Dog
3903,Dog
3904,Dog
3905,Dog
3906,Dog
3907,Dog
3908,Dog
3909,Dog
3910,Dog
3911,Cat
3912,Dog
3913,Dog
3914,Dog
3915,Dog
3916,Cat
3917,Dog
3918,Dog
3919,Dog
3920,Dog
3921,Dog
3922,Dog
3923,Cat
3924,Dog
3925,Dog
3926,Cat
3927,Cat
3928,Cat
3929,Cat
3930,Cat
3931,Dog
3932,Dog
3933,Dog
3934,Dog
3935,Dog
3936,Cat
3937,Dog
3938,Cat
3939,Dog
3940,Dog
3941,Dog
3942,Dog
3943,Dog
3944,Dog
3945,Cat
3946,Dog
3947,Dog
3948,Cat
3949,Dog
3950,Dog
3951,Cat
3952,Cat
3953,Dog
3954,Dog
3955,Cat
3956,Dog
3957,Cat
3958,Dog
3959,Cat
3960,Dog
3961,Dog
3962,Cat
3963,Cat
3964,Cat
3965,Dog
3966,Cat
3967,Cat
3968,Dog
3969,Dog
3970,Dog
3971,Dog
3972,Dog
3973,Cat
3974,Cat
3975,Cat
3976,Dog
3977,Cat
3978,Dog
3979,Dog
3980,Cat
3981,Cat
3982,Dog
3983,Dog
3984,Dog
3985,Cat
3986,Dog
3987,Cat
3988,Cat
3989,Cat
3990,Cat
3991,Dog
3992,Cat
3993,Dog
3994,Dog
3995,Cat
3996,Dog
3997,Cat
3998,Dog
3999,Dog
4000,Cat
4001,Cat
4002,Cat
4003,Dog
4004,Dog
4005,Dog
4006,Dog
4007,Dog
4008,Cat
4009,Cat
4010,Dog
4011,Dog
4012,Dog
4013,Dog
4014,Dog
4015,Dog
4016,Cat
4017,Dog
4018,Dog
4019,Dog
4020,Dog
4021,Dog
4022,Dog
4023,Cat
4024,Dog
4025,Cat
4026,Cat
4027,Cat
4028,Cat
4029,Cat
4030,Cat
4031,Dog
4032,Cat
4033,Cat
4034,Dog
4035,Cat
4036,Dog
4037,Dog
4038,Dog
4039,Cat
4040,Dog
4041,Cat
4042,Cat
4043,Dog
4044,Cat
4045,Cat
4046,Cat
4047,Cat
4048,Cat
4049,Dog
4050,Cat
4051,Dog
4052,Cat
4053,Dog
4054,Cat
4055,Cat
4056,Cat
4057,Cat
4058,Dog
4059,Dog
4060,Cat
4061,Dog
4062,Dog
4063,Dog
4064,Cat
4065,Dog
4066,Cat
4067,Cat
4068,Dog
4069,Dog
4070,Cat
4071,Dog
4072,Dog
4073,Dog
4074,Cat
4075,Cat
4076,Cat
4077,Dog
4078,Dog
4079,Cat
4080,Cat
4081,Cat
4082,Dog
4083,Dog
4084,Cat
4085,Cat
4086,Cat
4087,Cat
4088,Dog
4089,Dog
4090,Cat
4091,Cat
4092,Dog
4093,Dog
4094,Dog
4095,Cat
4096,Cat
4097,Dog
4098,Cat
4099,Cat
4100,Dog
4101,Dog
4102,Dog
4103,Dog
4104,Dog
4105,Dog
4106,Cat
4107,Cat
4108,Dog
4109,Cat
4110,Dog
4111,Dog
4112,Cat
4113,Dog
4114,Dog
4115,Dog
4116,Dog
4117,Cat
4118,Cat
4119,Cat
4120,Cat
4121,Cat
4122,Dog
4123,Dog
4124,Dog
4125,Cat
4126,Cat
4127,Dog
4128,Cat
4129,Cat
4130,Cat
4131,Dog
4132,Cat
4133,Cat
4134,Dog
4135,Cat
4136,Dog
4137,Cat
4138,Cat
4139,Dog
4140,Cat
